id,name,explanation
2b676358-0a20-47f4-b47d-86a63e5300b7,Sorbitan Sesquioleate,An emulsifier derived from sorbitol and oleic acid that stabilizes water-in-oil emulsions. Mild and well-tolerated — often chosen for formulas targeting sensitive skin because of its low irritation profile.
d30990a6-a7d6-4028-883d-fe16584c60d4,Sorbitan Stearate,An emulsifier derived from sorbitol and stearic acid. Gentle and compatible with sensitive-skin formulas. No sensitization concerns.
0eb2124e-94aa-4cde-acd9-b478a77df7bc,Sorbitan Tristearate,A sorbitan ester emulsifier used to stabilize water-in-oil emulsions. Not a sensitizer.
2375d3a9-e423-4d40-867e-895dd025bfaf,Sorbitol,A sugar alcohol humectant derived from glucose. Widely used in food and cosmetics to draw moisture to the skin. Very well-tolerated; not a sensitizer.
7d37a918-e697-4c46-8a80-7724cd5001c6,Sparassis Crispa Extract,Cauliflower mushroom extract — contains beta-glucans with soothing properties. Well-tolerated.
65bad86f-dadb-48bf-94cd-93dd3cea57c8,Squalane,"A stable, plant-derived (usually olive or sugarcane) form of squalene that closely mimics the skin's own natural oils. Lightweight, non-comedogenic, and one of the most universally well-tolerated emollients available. Reactive skin tends to respond very well — it reinforces the barrier without occlusion, without fragrance, and without any of the common irritation triggers."
acd898cc-8dd1-41a9-a26b-9c9494ead9eb,Squalane(Skin-Conditioning Agents),"Same as squalane — the category label is appended from the ingredient list format. A stable, plant-derived emollient that mimics the skin's own lipids: lightweight, non-comedogenic, and one of the safest emollient choices for reactive skin."
facc1b39-4192-46e4-847b-7b4fd13a6418,Stearalkonium Hectorite,A clay-based thickener and suspending agent for anhydrous formulas. Inert; not a sensitizer.
6247294b-cc18-4a3c-a48f-392f11911ecf,Stearic Acid,"A saturated fatty acid naturally found in skin and in many plant fats. Used as an emulsifier, thickener, and skin conditioner. Very well-tolerated — skin-identical and non-sensitizing."
797c79f0-1b22-4b92-acfb-998912d34a95,Stearyl Alcohol,A C18 fatty alcohol used as an emollient and thickener. Gentle; widely used in sensitive-skin formulas.
b865712d-a6ec-4026-bded-14c8ee79ce7d,Stearyl Glycyrrhetinate,A licorice derivative (stearyl ester of glycyrrhetinic acid) with potent anti-inflammatory properties. Better skin adhesion than the parent compound. Very well-tolerated; favored for reactive and redness-prone skin.
a05472ed-91f9-46f6-8f16-5630d8885f5a,Styrene/Acrylates Copolymer,A synthetic polymer used as a film former and binder in long-wear makeup. Helps products adhere and resist transfer. Inert on skin; not a sensitizer.
787905ee-e3c0-4277-ba20-91ed84063861,Styrene/Vp Copolymer,A film-forming polymer used to improve adhesion of makeup. Inert; not a sensitizer.
b5c8d9e3-c779-479b-ad04-1fa2c410f869,Sucralose,A synthetic sweetener used in cosmetics as a humectant or taste-masking agent in lip products. Inert; not a sensitizer.
79ba145c-b051-4356-a107-856f8fd8bef8,Sucrose Cocoate,A sugar-derived emulsifier from sucrose and coconut fatty acids. Gentle and biodegradable. Well-tolerated.
406f1256-1c76-4f00-ab6b-218cf77339d8,Sucrose Distearate,A gentle sugar-based emulsifier made from sucrose and stearic acid. Biodegradable and well-tolerated.
17faf6e1-80c4-4c18-9ce3-50c6dc76250e,Sucrose Stearate,"An emulsifier made from sugar and stearic acid — gentle, biodegradable, and derived from plant sources. Used in sensitive-skin formulas as a very mild surfactant and emulsifier. No sensitization concerns."
bbb19e8d-6d9a-4e21-87cc-9a19ebd176c0,Synthetic Beeswax,A synthetic alternative to natural beeswax — avoids allergy concerns associated with propolis in natural beeswax. Well-tolerated.
e3f720a7-78af-4c83-9bcd-ad8e7d15d9c9,Synthetic Fluorphlogopite,Synthetic mica — laboratory-made mica free from the mining concerns of natural mica. Provides the same shimmer and opacity. Inert and non-sensitizing.
5408ba92-3e3f-473e-99df-3261d891b319,Synthetic Wax,A general term for polyethylene or Fischer-Tropsch waxes used as thickeners and texture modifiers in makeup. Inert and non-sensitizing.
12e6b718-923b-40f5-92f4-8f84ca0e9f12,T-Butyl Alcohol,A branched alcohol used as a solvent and processing aid. Typically evaporates before product reaches the consumer. Well-tolerated at trace levels.
fa316ce1-ef6f-4d9e-aefe-1ce34112427f,Talc,"A mineral used in pressed powder, eyeshadow, and blush as an absorbent and anti-caking agent. Cosmetic-grade talc is tested to be free of asbestos contamination (the historical concern). Not a sensitizer; inert on skin."
005ec101-f54d-4fb8-b043-16752196331c,Taurine,A sulfonic amino acid used in cosmetics for its osmoprotective properties and mild skin-conditioning effects. Very well-tolerated.
9f340005-0b20-48e8-8e47-7e9de1d325c5,Terminalia Ferdinandiana Fruit Extract,Kakadu plum extract — the highest natural source of Vitamin C of any fruit. Antioxidant and brightening. Well-tolerated.
54f4b924-11e6-4725-93c3-ff21fcc1a3b8,Tetrasodium EDTA,The tetrasodium salt of EDTA — a chelating agent that binds metal ions to stabilize formulas. Functionally identical to disodium EDTA. No sensitization concerns at typical cosmetic use levels.
35ea1a7d-da1d-456a-acf3-23fe97974104,Tetrasodium Glutamate Diacetate,A biodegradable chelating agent derived from glutamic acid — an EDTA alternative. Binds metal ions to stabilize formulas. Not a sensitizer.
5e704ec2-a7cf-4ae1-8013-233086a2367d,Theobroma Cacao Butter,"Cocoa butter — a rich, occlusive emollient. Has a moderate comedogenicity rating. Well-tolerated by most reactive skin unless comedogenicity is a concern."
6203efae-db14-4144-ba9e-fd2cae7ff4b0,Theobroma Cacao Seed Extract,Cocoa seed extract — contains flavanols with antioxidant and mild anti-inflammatory properties. Well-tolerated.
3c8b5be2-af40-43ae-bd38-50ba9b590a68,Thioctic Acid,"Alpha-lipoic acid — a potent antioxidant active in both water and oil phases. May cause mild tingling in some; at typical concentrations in cosmetics, generally well-tolerated."
18efaf36-8cc0-4740-acc4-fa640671485d,Threonine,An essential amino acid used in cosmetics for conditioning. Well-tolerated.
0e23c924-9b75-42c7-b094-1d690d7eebad,Thymus Vulgaris Flower/Leaf/Stem Extract,Thyme extract — antimicrobial and antioxidant. Well-tolerated at extract concentrations.
a42a5c49-ec6f-42a9-ae77-32f2b4e060a3,Tin Oxide,An inorganic mineral used as a whitening pigment in nail products and some makeup. Inert; not a sensitizer.
b64a9c53-1021-41c6-a2e5-7a33c3c828b2,Titanium Dioxide,"Titanium dioxide — the gentler of the two mineral UV filters (alongside zinc oxide). Physically reflects and scatters UV light with no chemical reaction in skin. The gold standard for reactive skin: no itching, no stinging, no photosensitization. Also used as a white pigment in makeup."
cdce2f85-af76-4649-ae29-80591b1d0394,Titanium Dioxide [Nano],Nano-sized titanium dioxide — improves transparency while maintaining UV-blocking. Does not penetrate intact skin. Safe.
04e002e8-6eb5-4175-b7a7-8a8e36fbe542,Titanium Dioxide [Nano] / Titanium Dioxide,Titanium dioxide — nano-sized particles improve transparency and feel in sunscreens while maintaining UV-blocking efficacy. Well-tolerated; nano-TiO2 does not penetrate intact skin.
99130630-db0e-4fe3-9bd7-d27f61e86832,Tocopherol,Vitamin E — a fat-soluble antioxidant that protects the skin barrier from free radical damage and helps stabilize other ingredients in the formula. Functions as both an antioxidant and a mild emollient. Extremely well-tolerated across skin types including reactive; rarely the cause of any reaction.
5821992a-c650-4402-8018-baaf9079c06c,Tocopheryl Acetate,A stabilized ester form of Vitamin E — more shelf-stable than pure tocopherol. Converted to active tocopherol in skin. Protects against free radical damage and has mild emollient properties. Very well-tolerated.
392ded2a-0798-4546-991b-c564447624e6,Trametes Versicolor Extract,Turkey tail mushroom extract — polysaccharide-rich with antioxidant properties. Well-tolerated.
47253d45-e590-4761-8d86-b3b4a4013798,Trehalose,A disaccharide sugar that functions as a powerful humectant and cryo-protectant for skin cells. Found naturally in organisms that survive extreme dryness. Very well-tolerated.
d86d0bdf-fe6b-4d2a-a0bf-73b8ff0845bb,Tribehenin,A triglyceride derived from behenic acid (a C22 fatty acid). Used as an emollient and structuring agent in lip products and rich creams. Well-tolerated; not a sensitizer.
31acb41f-cad5-49fb-9d08-af1ddb04ab8d,Tricaprylin,"A triglyceride of caprylic acid — lightweight, non-greasy emollient similar to caprylic/capric triglyceride. Well-tolerated."
c5bb0b93-6a9d-4deb-8d05-6bb89e64dcba,Tridecane,A lightweight hydrocarbon emollient. Not a sensitizer.
65e1c345-cbdf-48a1-85da-07d7ea12ebb2,Trideceth-10,A PEG-based emulsifier and solubilizer. Well-tolerated.
c565f0c3-137e-4fc6-90a5-b67bf11a8168,Trideceth-6,A PEG-based emulsifier and surfactant. Well-tolerated at typical cosmetic use levels.
4d1424a5-cebe-44fe-9e65-1c760a9edc41,Tridecyl Trimellitate,"An ester emollient used in foundations for a smooth, long-wear texture. Not a sensitizer."
8524b1f6-fc56-4174-89b9-396e82576add,Triethoxycaprylyl Silane,Silane coating agent for mineral pigments. Trace concentrations; not a sensitizer.
020f37fb-584d-4590-a30c-a115ccfc6f3c,Triethoxycaprylylsilane,"A silane coupling agent used to coat mineral pigments (titanium dioxide, iron oxides) in sunscreens and makeup, improving water resistance and dispersibility. Present at trace quantities; not a sensitizer."
c1a4257a-6700-4b10-a0f2-86a4388e432d,Triethyl Citrate,"An ester of citric acid used as a plasticizer, emollient, and mild deodorant agent. At cosmetic concentrations it has no acidic exfoliating activity — it's been fully esterified. Well-tolerated and not a sensitizer."
835e6038-574f-4f99-8e50-1729f9750915,Triethylene Glycol,A glycol used as a humectant and solvent. Well-tolerated.
34dc8b7d-7277-4c3e-a764-648857e70d62,Triethylhexanoin,"A lightweight emollient ester that gives formulas a silky, non-greasy texture. Often used in anhydrous and silicone-based formulas. Well-tolerated; not a sensitizer."
d76562ec-5aa1-461d-b019-3eb3fb25dfef,Trihydroxystearin,A castor oil derivative used as a thickener and emollient in anhydrous formulas. Not a sensitizer.
faa37c73-86d3-4e21-bdde-ab7beb78a168,Trimethylsiloxysilicate,A silicone resin used in long-wear makeup formulas to extend wear time and improve adhesion. Creates a flexible film on skin. Non-sensitizing; purely a performance ingredient.
8fac8e5f-96c0-4ee8-b70b-6fa012913e56,Tripeptide-1,"A three-amino-acid peptide (glycine-histidine-lysine) with copper-binding properties — the structural building block of the copper tripeptide GHK-Cu, even without the copper attached. It functions as a firmness anchor, supporting the extracellular matrix and wound-healing signaling. Well-tolerated, consistent with the peptide class."
eed0d437-4cba-48c8-8d06-a38024b59146,Trisiloxane,A very lightweight volatile silicone used as a carrier. Evaporates quickly after application. Well-tolerated.
dfa6402c-cb7e-4fe0-a1c5-4b17952f0622,Trisodium Ethylenediamine Disuccinate,A chelating agent — binds metal ions in water and formulas that would otherwise degrade other ingredients over time. Functions as a greener alternative to EDTA. Purely a stability aid at trace concentrations; no skin-active properties and no sensitization concerns.
946b73fa-d05e-49ce-a344-8470c45c68a9,Triticum Vulgare Germ Oil,Wheat germ oil — very high in Vitamin E with emollient properties. Can be comedogenic at high concentrations. Well-tolerated for most.
1ef8d9d0-2a04-4d42-8ca3-64eb399b68be,Triticum Vulgare Seed Extract,Wheat seed extract — conditioning. Note: hydrolyzed wheat protein in rinse-off products has been linked to wheat sensitization in some individuals; seed extracts carry lower risk. Well-tolerated for most.
2ebfa10c-c995-4a48-994a-967ade0bf914,Tromethamine,An organic amine used to adjust formula pH — a common alternative to sodium hydroxide for neutralizing carbomers and acidic ingredients. Well-tolerated at typical cosmetic concentrations; not a sensitizer.
4e45a18e-ec9b-469e-b992-6f2fc1c13b89,Ubiquinone,Coenzyme Q10 — a cellular antioxidant. Well-tolerated; used in anti-aging formulas.
46777d3f-abdc-448c-879d-c638dbac6609,Ulmus Davidiana Root Extract,David's elm root extract — used in Korean skincare for its soothing and skin-conditioning properties. Well-tolerated.
007d78d1-7b22-46cb-a62c-0c411076c54d,Undaria Pinnatifida Extract,Wakame seaweed extract — contains fucoidan and alginates with moisturizing and antioxidant properties. Well-tolerated.
3f515128-8359-4493-b90c-a4dac6daf5a6,Undecane,A lightweight hydrocarbon emollient that evaporates after application. Not a sensitizer.
1199b89b-add2-4f1a-92e2-ae0cbf71bf4b,Undecylenoyl Glycine,An amino acid-based antimicrobial agent derived from undecylenic acid. Well-tolerated.
67065487-8b07-490e-bd42-e4fb55555f51,Urea,"At 2–5%, urea is a highly effective humectant and NMF component. At higher concentrations it becomes a keratolytic (exfoliant). Particularly beneficial for very dry, reactive, or eczema-prone skin. Well-tolerated at humectant concentrations."
b39662b5-a0d6-40ad-9815-a5fe00e2eb41,Urtica Dioica (Nettle) Leaf Extract,Nettle leaf extract — anti-inflammatory and antioxidant. Well-tolerated at extract concentrations.
f3f16629-3b94-4b63-819e-5b11effbc1c0,Urtica Dioica Leaf Extract,"Stinging nettle leaf extract — despite the plant's sting (which comes from the fresh leaf hair, not the extract), the processed extract has anti-inflammatory and antioxidant properties. Well-tolerated in cosmetics."
62c5a642-cf84-49cd-92bb-b3be91e1fb1d,Usnea Barbata Extract,Old man's beard lichen extract — antimicrobial (usnic acid content). Well-tolerated at cosmetic concentrations.
9a860521-fb08-4990-b888-59f4d1cb0536,Vaccinium Angustifolium Fruit Extract,Lowbush blueberry extract — rich in anthocyanins with antioxidant activity. Well-tolerated.
647471e4-4a8f-4396-876b-a52ac00b15e9,Vaccinium Macrocarpon (Cranberry) Fruit Extract,Cranberry fruit extract — rich in anthocyanins and vitamin C. Antioxidant. Well-tolerated.
f7c18b5e-ec1a-4d9c-a16c-2360dd71600f,Vaccinium Macrocarpon Fruit Juice*,Cranberry juice — contains antioxidant polyphenols. Well-tolerated.
61cc0a98-1115-438f-bc6d-128718d6266b,Vaccinium Myrtillus Fruit Extract,Bilberry extract — rich in anthocyanins with antioxidant properties. Well-tolerated.
fe878026-1df1-455b-8c7f-30d2a00da08b,Valine,An essential amino acid used in cosmetics for conditioning. Well-tolerated.
7b95fb68-b4e9-41b9-83b9-b3d8d6ef1b57,Vanilla Isolates,Isolated compounds from vanilla — typically vanillin for antioxidant or fragrance use. Well-tolerated.
496cf645-5fe8-4232-b534-e03eb78110e9,Vanilla Planifolia Fruit Extract,Vanilla extract — contains vanillin with antioxidant properties. Well-tolerated.
6acb8c99-198b-484e-b780-cf7ba1ca3f71,Vegetable Oil,"A generic term for plant-derived oils used as emollients. The specific oil may vary by formulation; typically refers to common carrier oils like sunflower, soybean, or canola. Generally well-tolerated."
ae633bfc-7978-401d-9956-78bfa9e690ec,Vigna Radiata Seed Extract,Mung bean seed extract — antioxidant and conditioning. Well-tolerated.
f5328b6e-708f-4f8c-9deb-f88146dc4894,Vinyl Dimethicone,A reactive silicone used to create crosslinked elastomers (silicone gels). Inert on skin; not a sensitizer.
c000536a-ec41-4cb3-be52-74b3a37cd231,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,A crosslinked silicone elastomer powder used for soft-focus and pore-blurring effects in makeup. Inert; not a sensitizer.
854c48b9-8c1a-4b0c-ba9f-bdcf76828c79,Vinylidene Chloride Copolymer,A copolymer used in multicomponent film-forming systems in makeup. Inert at cosmetic use levels.
4d183eb2-e90f-433b-a5fd-25195c39d637,Vitis Vinifera Fruit Cell Extract),Grape stem cell extract — antioxidant. Well-tolerated.
c9bd0b9e-f53b-4ad2-9a25-c736c34a6ddc,Vitis Vinifera Fruit Extract,Grape fruit extract — contains resveratrol and other polyphenol antioxidants. Used in antioxidant and anti-aging formulas. Well-tolerated.
5927f18f-0846-4d14-94b0-e8676e45e12f,Vitis Vinifera Seed Oil,"Grape seed oil — a lightweight, high-linoleic carrier oil pressed from grape seeds. Absorbs quickly, leaves a light skin feel, and has mild antioxidant activity from its proanthocyanidin content. Non-comedogenic at typical use levels. One of the lighter oils; a good choice for reactive skin that needs emollience without heaviness."
130cc3c6-ac14-4377-9dcc-bdbb7a512714,Vitreoscilla Ferment,A ferment derived from an aquatic bacterium that produces hemoglobin-like proteins. Used in cosmetics to improve skin oxygenation and barrier function. Well-tolerated; not a sensitizer.
3f549fcc-7ee1-448b-9344-52c8dc2cc5c9,VP/Hexadecene Copolymer,A synthetic film-forming polymer used to improve wear and adhesion of makeup. Inert; not a sensitizer.
67717da0-f5db-49a6-a91f-3c92b30d4004,Water,Water — the universal solvent base for water-phase skincare formulas. No skin concerns on its own; the surrounding ingredients dissolved in it are what the skin interacts with.
4cbf34a6-e1ac-454b-8650-0f3faeadc0ed,Xanthan Gum,A polysaccharide thickener produced by bacterial fermentation — widely used in food and skincare to create gel textures. Very well-tolerated; not a sensitizer. Found in everything from natural serums to prescription wound gels.
4537a452-2147-4dbc-95ef-36c0aaa79a86,Xylitol,A sugar alcohol used as a humectant and mild antimicrobial in cosmetics. Identical to the food-grade sweetener; well-tolerated and not a sensitizer.
537a726f-c548-469f-b2d4-1fc4ef7efecd,Xylitylglucoside,A sugar-based humectant (part of the aquaxyl complex with xylitol and anhydroxylitol) that helps strengthen the skin's water-holding capacity. Very well-tolerated.
242d39a8-8bc4-42c4-a9cc-7548d3474d90,Yeast Extract,A hydrolyzed yeast extract rich in amino acids and B vitamins. Conditioning and brightening. Well-tolerated.
82a6c74f-08e5-460d-9dea-4bb21ea4f3a1,Yeast Ferment Extract,"Yeast ferment extract — rich in amino acids, vitamins, and beta-glucan. Conditioning. Well-tolerated."
ce450cd9-a9e8-4610-b279-e052cf2a34aa,Yellow 5,"Tartrazine — a widely used synthetic yellow dye, approved by FDA and EU for cosmetics. Inert at typical use levels."
426bd69c-483d-4b81-8d5e-8243c0776f90,Yellow 6 Fleur: Diisostearyl Malate,Diisostearyl malate — an emollient used in lip products for a non-sticky gloss. Well-tolerated.
3e331169-72d0-469f-b706-03c6e2f163e9,Yogurt Powder,Dehydrated yogurt — contains lactic acid and proteins. Mild exfoliating and conditioning. Well-tolerated.
e1bc95b3-b5cf-4579-b6bf-5703116569d8,Zanthoxylum Piperitum Fruit Extract,Sichuan pepper extract — mild antimicrobial and antioxidant properties. Well-tolerated at extract concentrations.
7953b9a9-44eb-44d0-85d4-91ff9dcad581,Zea Mays Kernel Extract,Corn kernel extract — conditioning and soothing. Well-tolerated.
c506c306-af7d-4dcd-87bd-6e6bd162c45a,Zea Mays Oil,"Corn oil — a lightweight, linoleic-acid-rich carrier oil. Emollient and supportive of the skin barrier. Well-tolerated."
ebe60b65-1566-4270-87b1-3540293f571d,Zea Mays Starch,"Corn starch used as an absorbent, texture modifier, and slip agent. Creates a soft, dry skin feel. Well-tolerated and non-irritating — essentially the same as the food ingredient applied topically."
0e8a7b87-de4e-40b7-b977-bcf7208d0ee2,Zea Mays Starch / Corn Starch,Corn starch — a soft powder used to absorb excess oil and improve skin feel. Inert; not a sensitizer.
42c0d59e-8910-4588-bf32-5caff972bdf7,Zinc,"In skincare, zinc typically arrives as zinc oxide (mineral sunscreen and anti-inflammatory) or zinc salts (for acne and oil control). Topical zinc has real evidence for inflammatory and acne-prone skin, and zinc deficiency is associated with barrier problems. Very well-tolerated across skin types."
dba0c642-c9a3-4132-85f7-cb3bf9345653,Zinc ­Gluconate,A zinc salt used in acne products for its antimicrobial and anti-inflammatory properties. Gentler than benzoyl peroxide and without the bleaching side effect. Some evidence supports it as an effective alternative to topical antibiotic acne treatments. Well-tolerated for reactive skin.
f982a265-52ae-4348-9b95-c78f76737772,Zinc Oxide,"The benchmark mineral sunscreen filter — it physically deflects UV radiation rather than absorbing it chemically. The most reactive-skin-friendly sunscreen option available: no systemic absorption, no hormone disruption concerns, no itching or stinging. The main drawback is white cast, though micronized formulas have reduced this substantially."
6fd9dc05-252c-4e3c-a464-3e10d4d0007c,Zinc Stearate,"The zinc salt of stearic acid, used as a thickener, lubricant, and slip agent in powder cosmetics. It helps products spread smoothly and prevents caking. Very small amounts are used in formulations, and zinc stearate has low sensitization potential — a background ingredient that's unlikely to be the source of any reaction."
131cdb50-b81d-4559-8b40-29938c01e6a9,Zingiber Officinale Extract,Ginger root extract — antioxidant and anti-inflammatory. Well-tolerated at extract concentrations.
